epoch;accuracy;auc;auc_1;binary_accuracy;loss;lr;precision;recall;val_accuracy;val_auc;val_auc_1;val_binary_accuracy;val_loss;val_precision;val_recall
0;0.5006116032600403;0.5009990930557251;0.5011441111564636;0.5006116032600403;0.0010182493133470416;1e-08;0.5006091594696045;0.5006091594696045;0.47534841299057007;0.4744230806827545;0.48766300082206726;0.47534841299057007;0.0012486850610002875;0.4753492474555969;0.4753492474555969
1;0.5053581595420837;0.5091469883918762;0.5083454847335815;0.505358099937439;0.0010152136674150825;1e-08;0.5053561925888062;0.5053560733795166;0.47100991010665894;0.4650314152240753;0.4798976182937622;0.47100991010665894;0.0012497748248279095;0.4710104763507843;0.4710104763507843
2;0.5083775520324707;0.5132140517234802;0.5113598704338074;0.5083774924278259;0.0010140949161723256;1e-08;0.5083735585212708;0.508373498916626;0.46907949447631836;0.46220412850379944;0.4764196276664734;0.46907949447631836;0.00125049555208534;0.4690803587436676;0.4690803587436676
3;0.5121521353721619;0.5184981822967529;0.5158851742744446;0.5121520757675171;0.0010123704560101032;1e-08;0.5121502876281738;0.512150228023529;0.47423291206359863;0.4648146331310272;0.4765571057796478;0.47423055768013;0.0012507922947406769;0.47423088550567627;0.4742286503314972
4;0.5129761099815369;0.5202599167823792;0.5177229642868042;0.5129761099815369;0.0010118361096829176;1e-08;0.5129743218421936;0.5129743218421936;0.478255957365036;0.46857327222824097;0.4778369963169098;0.47825828194618225;0.0012509357184171677;0.4782586991786957;0.478256493806839
5;0.5172666907310486;0.5251361131668091;0.5218352675437927;0.5172666907310486;0.0010102714877575636;1e-08;0.5172635316848755;0.5172635316848755;0.4805624485015869;0.47266310453414917;0.47950488328933716;0.4805624485015869;0.0012511281529441476;0.48056289553642273;0.48056289553642273
6;0.5192260146141052;0.5287824869155884;0.5249176621437073;0.5192258954048157;0.0010092051234096289;1e-08;0.5192239880561829;0.5192239284515381;0.4822543263435364;0.47521039843559265;0.4802897274494171;0.4822543263435364;0.0012514848494902253;0.4822549521923065;0.4822549521923065
7;0.5216687917709351;0.5318279266357422;0.5277634263038635;0.5216687917709351;0.0010081991786137223;1e-08;0.5216673612594604;0.5216673612594604;0.48443806171417236;0.4790785610675812;0.48235517740249634;0.48443806171417236;0.0012516024289652705;0.48443856835365295;0.48443856835365295
8;0.524004340171814;0.5350943207740784;0.5307998061180115;0.5240042209625244;0.0010071288561448455;1e-08;0.5240050554275513;0.5240049958229065;0.48824965953826904;0.4829478859901428;0.4845650792121887;0.48824965953826904;0.001251595327630639;0.48824986815452576;0.48824986815452576
9;0.5253667831420898;0.5377041697502136;0.5329869389533997;0.5253667831420898;0.001006422215141356;1e-08;0.5253667235374451;0.5253667235374451;0.4900079369544983;0.4860597252845764;0.4864192605018616;0.4900079369544983;0.0012516730930656195;0.49000802636146545;0.49000802636146545
10;0.5270136594772339;0.5408869981765747;0.5359148979187012;0.5270134806632996;0.0010053642326965928;1e-08;0.5270123481750488;0.5270121693611145;0.4921402037143707;0.48762720823287964;0.4871787130832672;0.4921402037143707;0.0012518891599029303;0.4921402931213379;0.4921402931213379
11;0.5286268591880798;0.541384220123291;0.5363513231277466;0.5286268591880798;0.0010053531732410192;1e-08;0.528623104095459;0.5286230444908142;0.4914426803588867;0.48862332105636597;0.48761600255966187;0.4914426803588867;0.0012522479519248009;0.4914427697658539;0.4914427697658539
12;0.5296475291252136;0.543904185295105;0.5391534566879272;0.5296475291252136;0.001004340243525803;1e-08;0.5296451449394226;0.5296451449394226;0.4916372001171112;0.4896700978279114;0.48810717463493347;0.49163442850112915;0.0012525885831564665;0.49163493514060974;0.49163222312927246
13;0.5317515134811401;0.5464164018630981;0.54115891456604;0.5317514538764954;0.0010036446619778872;1e-08;0.5317477583885193;0.5317476391792297;0.4924126863479614;0.4907970726490021;0.48886191844940186;0.4924126863479614;0.0012528053484857082;0.49241307377815247;0.49241307377815247
14;0.5334089994430542;0.5490782856941223;0.5434351563453674;0.5334089398384094;0.0010028054239228368;1e-08;0.5334082841873169;0.5334082245826721;0.49459630250930786;0.4933384954929352;0.49056145548820496;0.49459630250930786;0.0012527962680906057;0.49459677934646606;0.49459677934646606
15;0.5337673425674438;0.5500895380973816;0.5450745820999146;0.5337673425674438;0.0010022760834544897;1e-08;0.533763587474823;0.533763587474823;0.4955065846443176;0.4950536787509918;0.49175456166267395;0.4955065846443176;0.0012528307270258665;0.4955071210861206;0.4955071210861206
16;0.536060094833374;0.5530070066452026;0.5467479228973389;0.5360599160194397;0.0010016366140916944;1e-08;0.5360598564147949;0.536059558391571;0.4970918595790863;0.49666592478752136;0.492899626493454;0.4970918595790863;0.0012528960360214114;0.49709224700927734;0.49709224700927734
17;0.5354307889938354;0.5531642436981201;0.5478674173355103;0.5354307889938354;0.001001307857222855;1e-08;0.5354270339012146;0.5354270339012146;0.4964427053928375;0.49682939052581787;0.4929684102535248;0.4964427053928375;0.001253244816325605;0.4964430630207062;0.4964430630207062
18;0.536907434463501;0.5544873476028442;0.5487294793128967;0.5369073152542114;0.0010010648984462023;1e-08;0.5369084477424622;0.5369083881378174;0.49685001373291016;0.4962906241416931;0.4925888478755951;0.49685001373291016;0.0012537362053990364;0.4968503713607788;0.4968503713607788
19;0.5380149483680725;0.5562664866447449;0.5504711866378784;0.5380148887634277;0.0010004033101722598;1e-08;0.5380115509033203;0.5380115509033203;0.49674978852272034;0.49623316526412964;0.49250608682632446;0.49674978852272034;0.001254115137271583;0.4967501759529114;0.4967501759529114
0;0.5797846913337708;0.6134264469146729;0.6042619347572327;0.5797846913337708;0.0009791059419512749;0.001;0.5797845721244812;0.5797845721244812;0.4949493408203125;0.5072347521781921;0.5168625116348267;0.4949493408203125;0.0012632404686883092;0.49494925141334534;0.49494925141334534
1;0.5962370038032532;0.6374740600585938;0.6272376775741577;0.5962368249893188;0.0009650166612118483;0.001;0.596234917640686;0.5962346792221069;0.482454389333725;0.4893327057361603;0.504348635673523;0.482454389333725;0.0012829924235120416;0.48245516419410706;0.48245516419410706
2;0.5990797281265259;0.641125500202179;0.6310360431671143;0.5990797281265259;0.0009627517429180443;0.001;0.5990760922431946;0.5990760922431946;0.493053138256073;0.49613285064697266;0.5049425959587097;0.493053138256073;0.0012817084789276123;0.4930535852909088;0.4930535852909088
3;0.6004743576049805;0.6423075795173645;0.6319762468338013;0.6004742980003357;0.0009624618105590343;0.001;0.6004721522331238;0.6004720330238342;0.4739117920398712;0.4737797677516937;0.49048900604248047;0.4739117920398712;0.0012979886960238218;0.47391176223754883;0.47391176223754883
4;0.5988747477531433;0.641627311706543;0.6317213773727417;0.5988747477531433;0.0009624984231777489;0.001;0.5988709926605225;0.5988709926605225;0.47983863949775696;0.481427937746048;0.49593639373779297;0.47983863949775696;0.0012993125710636377;0.4798389673233032;0.4798389673233032
5;0.5980831980705261;0.6404939293861389;0.6308172941207886;0.5980831980705261;0.0009631742141209543;0.001;0.5980798602104187;0.5980798602104187;0.5017117261886597;0.5067166090011597;0.5108564496040344;0.5017117261886597;0.0012819510884582996;0.5017123818397522;0.5017123818397522
6;0.5977728366851807;0.6399196982383728;0.629529595375061;0.5977728366851807;0.0009641606011427939;0.001;0.5977692008018494;0.5977692008018494;0.5005250573158264;0.5079404711723328;0.5141979455947876;0.5005250573158264;0.0012767042499035597;0.5005254745483398;0.5005254745483398
7;0.5970600843429565;0.6389744281768799;0.6288492679595947;0.5970600843429565;0.0009644873207435012;0.001;0.5970569252967834;0.5970569252967834;0.5012800097465515;0.5037034749984741;0.5063812732696533;0.5012800097465515;0.0012813801877200603;0.5012806057929993;0.5012806057929993
8;0.5968347191810608;0.6382823586463928;0.6278957724571228;0.5968345999717712;0.0009652275475673378;0.001;0.5968319177627563;0.5968318581581116;0.5158070921897888;0.5194945335388184;0.5183348655700684;0.5158070921897888;0.0012714483309537172;0.5158076882362366;0.5158076882362366
9;0.5963841080665588;0.6376438140869141;0.6273083090782166;0.5963840484619141;0.0009655114845372736;0.001;0.5963814854621887;0.596381425857544;0.49183210730552673;0.4929065704345703;0.4989054799079895;0.49183210730552673;0.0012890700018033385;0.49183252453804016;0.49183252453804016
10;0.5952172875404358;0.6361891627311707;0.6260412335395813;0.5952172875404358;0.0009660739451646805;0.001;0.5952169895172119;0.5952169895172119;0.5131557583808899;0.5198829770088196;0.5194826722145081;0.5131557583808899;0.001270855194889009;0.5131561160087585;0.5131561160087585
11;0.594937264919281;0.6354817748069763;0.6251134276390076;0.594937264919281;0.0009665681282058358;0.001;0.5949353575706482;0.5949353575706482;0.5023722648620605;0.5072894096374512;0.5125092267990112;0.5023722648620605;0.0012747013242915273;0.5023729801177979;0.5023729801177979
12;0.5942032933235168;0.6342223882675171;0.6238866448402405;0.5942032933235168;0.0009673276799730957;0.001;0.5942025780677795;0.5942025780677795;0.4987698197364807;0.5059981942176819;0.5121514201164246;0.4987698197364807;0.0012745612766593695;0.4987708330154419;0.4987708330154419
13;0.5937778949737549;0.6334757208824158;0.6230989098548889;0.5937778949737549;0.0009676390327513218;0.001;0.5937745571136475;0.5937745571136475;0.5054205656051636;0.5110246539115906;0.5155733227729797;0.5054205656051636;0.001271971152164042;0.50542151927948;0.50542151927948
14;0.5924585461616516;0.6318321228027344;0.6215491890907288;0.5924585461616516;0.0009685457334853709;0.001;0.5924556851387024;0.5924556851387024;0.5485306978225708;0.5711095333099365;0.560936450958252;0.5485306978225708;0.0012366274604573846;0.5485308766365051;0.5485308766365051
15;0.5914093255996704;0.6307523846626282;0.6200075745582581;0.5914093255996704;0.0009693130850791931;0.001;0.5914075374603271;0.5914074778556824;0.5306158661842346;0.5441674590110779;0.5380592346191406;0.5306158661842346;0.0012503023026511073;0.5306161046028137;0.5306161046028137
16;0.5908539295196533;0.6296570301055908;0.6190940141677856;0.5908539295196533;0.0009696468478068709;0.001;0.5908493995666504;0.5908493995666504;0.5361357927322388;0.5510343313217163;0.5432518720626831;0.5361357927322388;0.001246164902113378;0.5361364483833313;0.5361364483833313
17;0.590366542339325;0.6293244361877441;0.6184461116790771;0.590366542339325;0.0009701584931463003;0.001;0.5903664231300354;0.5903664231300354;0.5202563405036926;0.5292772054672241;0.5250994563102722;0.5202563405036926;0.0012586539378389716;0.5202569961547852;0.5202569961547852
18;0.5908951163291931;0.6292180418968201;0.6186196804046631;0.5908951163291931;0.0009699310176074505;0.001;0.5908913016319275;0.5908913016319275;0.5102925896644592;0.51040118932724;0.5093842148780823;0.5102925896644592;0.0012686499394476414;0.5102930068969727;0.5102930068969727
19;0.5896428227424622;0.62868332862854;0.6181575059890747;0.5896427035331726;0.0009701212402433157;0.001;0.5896406769752502;0.5896405577659607;0.4982997179031372;0.4988758862018585;0.502467155456543;0.4982997179031372;0.0012756859650835395;0.4982999861240387;0.4982999861240387
0;0.5939838886260986;0.6300299167633057;0.6175417304039001;0.5940304398536682;0.0009689713479019701;1e-04;0.594982922077179;0.5890117287635803;0.545950174331665;0.5755916237831116;0.5725921988487244;0.545950174331665;0.0012298307847231627;0.5459506511688232;0.5459506511688232
1;0.6169436573982239;0.6608237028121948;0.647919237613678;0.6169721484184265;0.0009485518094152212;1e-04;0.6181515455245972;0.6119852066040039;0.5360354781150818;0.565185546875;0.5671293139457703;0.5360354781150818;0.00123840500600636;0.5360357761383057;0.5360357761383057
2;0.6242725253105164;0.6721986532211304;0.6596116423606873;0.6244280934333801;0.00093956378987059;1e-04;0.6256832480430603;0.6194329261779785;0.5273512005805969;0.556146502494812;0.5610223412513733;0.5273512005805969;0.0012469029752537608;0.5273515582084656;0.5273515582084656
3;0.6299901604652405;0.6792799830436707;0.6667871475219727;0.630004346370697;0.000933850125875324;1e-04;0.6313080787658691;0.6250196695327759;0.5373362898826599;0.5699096918106079;0.5738641619682312;0.5373362898826599;0.0012382037239149213;0.5373367071151733;0.5373367071151733
4;0.6331496834754944;0.6846789121627808;0.6724035143852234;0.6333264112472534;0.000929284084122628;1e-04;0.634717583656311;0.628159761428833;0.5308735370635986;0.5597330927848816;0.5656969547271729;0.5308735370635986;0.0012464256724342704;0.530873715877533;0.530873715877533
5;0.6368038654327393;0.6893261075019836;0.6772522926330566;0.636932373046875;0.0009252256131730974;1e-04;0.6383333206176758;0.6318842768669128;0.5329033732414246;0.5627490878105164;0.5680784583091736;0.532900333404541;0.0012458069249987602;0.5329006910324097;0.5328974723815918
6;0.6393870115280151;0.6925815343856812;0.6804897785186768;0.6394234299659729;0.0009224419482052326;1e-04;0.6408510208129883;0.6343356370925903;0.5376243591308594;0.5685929656028748;0.5732129216194153;0.5376243591308594;0.001242322032339871;0.5376251935958862;0.5376251935958862
7;0.6416971683502197;0.6959084272384644;0.6839975714683533;0.6418313980102539;0.0009194150334224105;1e-04;0.6432732343673706;0.6368011832237244;0.5324932932853699;0.563473641872406;0.5694867968559265;0.5324932932853699;0.0012471842346712947;0.5324938893318176;0.5324938893318176
8;0.6439730525016785;0.6988350749015808;0.687038242816925;0.6439384818077087;0.0009167025564238429;1e-04;0.6453705430030823;0.6389968395233154;0.5376810431480408;0.5692007541656494;0.5745598077774048;0.5376810431480408;0.0012421554420143366;0.5376813411712646;0.5376813411712646
9;0.6454856395721436;0.7007375359535217;0.6888597011566162;0.6455318927764893;0.0009151619742624462;1e-04;0.6470220685005188;0.6404659748077393;0.5490060448646545;0.5829926133155823;0.5868972539901733;0.5490060448646545;0.0012311984319239855;0.5490068197250366;0.5490068197250366
10;0.6471915245056152;0.7025544047355652;0.6907692551612854;0.6472740173339844;0.000913437339477241;1e-04;0.6487606167793274;0.6422749161720276;0.5348184704780579;0.5619422197341919;0.5679298639297485;0.5348184704780579;0.0012509659864008427;0.5348182916641235;0.5348182916641235
11;0.648576021194458;0.7044970393180847;0.6926813721656799;0.6487362384796143;0.0009117209119722247;1e-04;0.6502718925476074;0.6436274647712708;0.5458724498748779;0.5763421654701233;0.579990804195404;0.5458724498748779;0.0012394834775477648;0.5458729267120361;0.5458729267120361
12;0.6501022577285767;0.70610111951828;0.6942204833030701;0.6501507759094238;0.0009103551274165511;1e-04;0.6516785025596619;0.645102322101593;0.5575117468833923;0.5955010056495667;0.5987389087677002;0.5575117468833923;0.0012212992878630757;0.5575122237205505;0.5575122237205505
13;0.6516966223716736;0.7080089449882507;0.6960710883140564;0.6517365574836731;0.0009086747304536402;1e-04;0.6532506346702576;0.6467843651771545;0.5402880311012268;0.5686339139938354;0.5721741914749146;0.5402880311012268;0.00124754395801574;0.5402883887290955;0.5402883887290955
14;0.6521807909011841;0.7092583179473877;0.697697639465332;0.6523655652999878;0.0009071229724213481;1e-04;0.6539497375488281;0.6472111940383911;0.5439770817756653;0.5737001299858093;0.577679455280304;0.5439770817756653;0.0012430105125531554;0.543977677822113;0.543977677822113
15;0.6531029939651489;0.7103735208511353;0.698715090751648;0.6532559990882874;0.000906244502402842;1e-04;0.6548207402229309;0.6481795310974121;0.5423271656036377;0.5746347308158875;0.5793112516403198;0.5423271656036377;0.0012422569561749697;0.5423276424407959;0.5423276424407959
16;0.65410315990448;0.7111590504646301;0.6994160413742065;0.6541160345077515;0.0009056424023583531;1e-04;0.6556550860404968;0.6491641998291016;0.5560249090194702;0.590639054775238;0.5930348038673401;0.5560249090194702;0.0012282592942938209;0.5560247302055359;0.5560247302055359
17;0.6554165482521057;0.7127224206924438;0.7009501457214355;0.6555131673812866;0.0009042135206982493;1e-04;0.6570985317230225;0.6504630446434021;0.5388136506080627;0.5674474239349365;0.5715182423591614;0.5388136506080627;0.0012502387398853898;0.5388137698173523;0.5388137698173523
18;0.6561927795410156;0.7135830521583557;0.7017449140548706;0.6561479568481445;0.0009034760878421366;1e-04;0.6576789021492004;0.6512724161148071;0.5536474585533142;0.5880839824676514;0.5903591513633728;0.5536474585533142;0.00123210356105119;0.5536475777626038;0.5536475777626038
19;0.656840443611145;0.7145304679870605;0.702614426612854;0.6570276021957397;0.0009027102496474981;1e-04;0.6586443185806274;0.6519371271133423;0.5386782288551331;0.5652963519096375;0.5709341764450073;0.5386782288551331;0.0012534490088000894;0.5386784672737122;0.5386784672737122
0;0.5676571130752563;0.6060197949409485;0.5976478457450867;0.5689921379089355;0.0009806951275095344;1e-04;0.5919393301010132;0.44420522451400757;0.5528597235679626;0.5882903933525085;0.5868323445320129;0.5528597235679626;0.0012196078896522522;0.5528600215911865;0.5528600215911865
1;0.5855552554130554;0.6321909427642822;0.6232404708862305;0.5869467854499817;0.0009665571269579232;1e-04;0.6159859299659729;0.46175435185432434;0.49950122833251953;0.5150046944618225;0.5260041356086731;0.49950122833251953;0.0012546604266390204;0.49950137734413147;0.49950137734413147
2;0.5909692049026489;0.6408945918083191;0.6325258016586304;0.5922300815582275;0.000960433972068131;1e-04;0.6229850053787231;0.46717002987861633;0.5387923121452332;0.5693601369857788;0.5711234211921692;0.5387923121452332;0.0012285745469853282;0.5387928485870361;0.5387928485870361
3;0.5942097902297974;0.6462717056274414;0.6379572153091431;0.5959107279777527;0.0009570142137818038;1e-04;0.6279224157333374;0.47077375650405884;0.49797913432121277;0.5182107090950012;0.5326178669929504;0.49797913432121277;0.0012550881365314126;0.49797967076301575;0.49797967076301575
4;0.596671998500824;0.6502442359924316;0.6425458192825317;0.598182201385498;0.000953666924033314;1e-04;0.6310548782348633;0.4727669060230255;0.5509748458862305;0.5873112678527832;0.5912925004959106;0.5509748458862305;0.001216281671077013;0.5509751439094543;0.5509751439094543
5;0.5990030169487;0.6528740525245667;0.6450061202049255;0.599949061870575;0.0009519109153188765;1e-04;0.6332528591156006;0.4749709963798523;0.5116393566131592;0.5299206376075745;0.540058434009552;0.5116393566131592;0.0012523611076176167;0.5116398930549622;0.5116398930549622
6;0.6003530621528625;0.6551875472068787;0.6472371220588684;0.6017576456069946;0.0009505274938419461;1e-04;0.6359034776687622;0.4761216640472412;0.5113514065742493;0.5320484042167664;0.5416602492332458;0.5113514065742493;0.001251622918061912;0.5113515257835388;0.5113515257835388
7;0.6023204326629639;0.6575911641120911;0.6498167514801025;0.6033293604850769;0.0009485597838647664;1e-04;0.6376422643661499;0.4786711633205414;0.5191190838813782;0.5426129698753357;0.5489920377731323;0.5191190838813782;0.0012461788719519973;0.5191194415092468;0.5191194415092468
8;0.6037032008171082;0.6596718430519104;0.6521731019020081;0.604383111000061;0.0009468220523558557;1e-04;0.639009952545166;0.47982826828956604;0.504127025604248;0.5267193913459778;0.5385854840278625;0.504127025604248;0.0012552180560305715;0.5041271448135376;0.5041271448135376
9;0.6037333607673645;0.6606271862983704;0.6527019739151001;0.6052597761154175;0.0009466514457017183;1e-04;0.6403893232345581;0.48013749718666077;0.5563608407974243;0.5974091291427612;0.6022582650184631;0.5563608407974243;0.0012094213161617517;0.5563610792160034;0.5563610792160034
10;0.6042633652687073;0.6609328985214233;0.6529610753059387;0.6053631901741028;0.0009464119793847203;1e-04;0.6403993368148804;0.48057496547698975;0.5417365431785583;0.5728855133056641;0.5763769745826721;0.5417365431785583;0.0012276973575353622;0.5417365431785583;0.5417365431785583
11;0.6046911478042603;0.6624607443809509;0.654831051826477;0.6064391136169434;0.0009449173812754452;1e-04;0.6421467661857605;0.48080891370773315;0.5456746220588684;0.5771332383155823;0.581135630607605;0.5456746220588684;0.0012246177066117525;0.5456752777099609;0.5456752777099609
12;0.6066237688064575;0.6639071702957153;0.655877947807312;0.6076494455337524;0.0009444400202482939;1e-04;0.6435784101486206;0.48252832889556885;0.5443459749221802;0.5751238465309143;0.5798996090888977;0.5443459749221802;0.0012255008332431316;0.5443459153175354;0.5443459153175354
13;0.6064976453781128;0.6643477082252502;0.656396746635437;0.6078744530677795;0.000944055849686265;1e-04;0.6439710855484009;0.4825130105018616;0.5550630688667297;0.5893857479095459;0.590965211391449;0.5550630688667297;0.0012174607254564762;0.5550628900527954;0.5550628900527954
14;0.6073842644691467;0.6654826998710632;0.6575781106948853;0.6085832715034485;0.0009432457154616714;1e-04;0.644822895526886;0.4834553599357605;0.5361497402191162;0.5642358064651489;0.5709500312805176;0.5361497402191162;0.001232084003277123;0.536149799823761;0.536149799823761
15;0.6084510684013367;0.6668908596038818;0.6591642498970032;0.6094343662261963;0.0009418940171599388;1e-04;0.6458503603935242;0.48460957407951355;0.5480281114578247;0.576500654220581;0.5779663920402527;0.5480281114578247;0.0012275337940081954;0.5480290651321411;0.5480290651321411
16;0.6093716025352478;0.6671749949455261;0.6591419577598572;0.6102824807167053;0.0009421153226867318;1e-04;0.6468533873558044;0.4857492446899414;0.5895587801933289;0.62798672914505;0.6235983371734619;0.5895587801933289;0.0011948210885748267;0.5895587205886841;0.5895587205886841
17;0.6093816161155701;0.6678446531295776;0.6596578359603882;0.6103317141532898;0.0009417801629751921;1e-04;0.6469232439994812;0.48580029606819153;0.5596757531166077;0.591946005821228;0.5929944515228271;0.5596757531166077;0.0012159738689661026;0.5596757531166077;0.5596757531166077
18;0.6093865633010864;0.6677869558334351;0.6599776744842529;0.6104897856712341;0.000941509788390249;1e-04;0.6473472118377686;0.48541340231895447;0.5627522468566895;0.5981175899505615;0.5992997288703918;0.5627522468566895;0.0012118989834561944;0.5627517700195312;0.5627517700195312
19;0.6087921857833862;0.6676623225212097;0.6599869132041931;0.6101791262626648;0.0009413760853931308;1e-04;0.6469346880912781;0.48510706424713135;0.5488559007644653;0.5795075297355652;0.5860958695411682;0.5488559007644653;0.001221943530254066;0.5488566756248474;0.5488566756248474
